NO	ID	GN	AGE	EDU	HHM	HHW	IOPW	IRTEH	RESTEHP	IWORK	IWTEH	IWTEHP	ITT	HHINC	IEVAL	PHU	IMOBILE	TaxiMoreComfortableThanAuto	NeedCarAtWork	PreferNotToDrive	EcoSysFriendly	PreferToUsePT	TaxiWaitingTime	PreferWalking	PreferAuto1	StressfulWhilePassanger1	ParkingNotAvailable	PreferToRenACar	PreferTaxi	UsedCruise	PreferElectricAuto	PreferHybridAuto	TrustAutoDrive	UsingSiriORAlexa	TrustCruise	UseGoogleMas	UsingTimeINAuto	FacingTraffic	SharedApp	MAIN_MODE	SEC_MODE	TTSTA	STOP	TAXI	RHUSE1	RHUSE21	RHUSE31	RHUSE4	RHUSE5	RHUSE6	HHCOW	CAR_TT	CAR_CO	CAR_WT	PT_TT	PT_CO	PT_WT	AT_TT	AT_CO	AT_WT	T_TT	T_CO	T_WT	AirportToHotelCHOICE	WILLP	MEHTR	EMTR	BeingOnTimeMatters	ATUsingCamera	TalkingToOperator	LandOperatorControl	ATWorkWithTaxi	MobileIsImportant	RecreationRatherWork	TechnologyMatter1	WorryAboutPrivacy	WaitingForNewBrandTech	SharingTripIsOk1	EconomicalSatisfied	YearUsingAT	TechnologyMatter	PreferAuto	RHUSE2	RHUSE3	SharingTripIsOk	StressfulWhilePassanger	SC1	SC2	SC3	SC4	SC5	SC6
1129	189	1	2	1	3	1	5	1	18	4	2	99	3	4	3	4	2	4	2	2	4	4	4	4	4	2	4	2	2	2	5	5	4	4	4	4	4	4	4	3	4	3	1	2	1	99	99	4	5	99	1	75	70	7	110	20	20	20	600	10	70	120	5	1	1	0	0	4	5	5	5	4	5	5	4	4	5	4	1	5	4	4	2	99	2	4	1	0	0	0	0	0
1130	189	1	2	1	3	1	5	1	18	4	2	99	3	4	3	4	2	4	2	2	4	4	4	4	4	2	4	2	2	2	5	5	4	4	4	4	4	4	4	3	4	3	1	2	1	99	99	4	5	99	1	75	130	5	120	15	30	20	300	10	70	95	10	1	1	0	0	4	5	5	5	4	5	5	4	4	5	4	1	5	4	4	2	99	2	4	0	1	0	0	0	0
1131	189	1	2	1	3	1	5	1	18	4	2	99	3	4	3	4	2	4	2	2	4	4	4	4	4	2	4	2	2	2	5	5	4	4	4	4	4	4	4	3	4	3	1	2	1	99	99	4	5	99	1	60	95	5	110	20	30	20	400	5	70	120	10	1	1	0	0	4	5	5	5	4	5	5	4	4	5	4	1	5	4	4	2	99	2	4	0	0	1	0	0	0
1132	189	1	2	1	3	1	5	1	18	4	2	99	3	4	3	4	2	4	2	2	4	4	4	4	4	2	4	2	2	2	5	5	4	4	4	4	4	4	4	3	4	3	1	2	1	99	99	4	5	99	1	100	95	10	85	15	30	20	600	5	110	95	10	1	1	0	0	4	5	5	5	4	5	5	4	4	5	4	1	5	4	4	2	99	2	4	0	0	0	1	0	0
1133	189	1	2	1	3	1	5	1	18	4	2	99	3	4	3	4	2	4	2	2	4	4	4	4	4	2	4	2	2	2	5	5	4	4	4	4	4	4	4	3	4	3	1	2	1	99	99	4	5	99	1	60	70	5	120	15	30	15	600	7	70	95	5	1	1	0	0	4	5	5	5	4	5	5	4	4	5	4	1	5	4	4	2	99	2	4	0	0	0	0	1	0
1134	189	1	2	1	3	1	5	1	18	4	2	99	3	4	3	4	2	4	2	2	4	4	4	4	4	2	4	2	2	2	5	5	4	4	4	4	4	4	4	3	4	3	1	2	1	99	99	4	5	99	1	100	95	15	85	10	20	15	600	7	110	150	10	1	1	0	0	4	5	5	5	4	5	5	4	4	5	4	1	5	4	4	2	99	2	4	0	0	0	0	0	1
1135	190	2	2	2	4	2	5	2	2	4	1	2	99	5	2	3	2	4	2	2	4	4	2	4	2	2	4	1	2	2	3	3	2	4	4	5	2	2	4	7	3	1	1	3	1	99	3	99	99	99	1	75	70	7	110	20	20	20	600	10	70	120	5	2	1	0	0	4	4	5	5	3	5	2	3	2	4	4	3	5	3	2	99	3	4	2	1	0	0	0	0	0
1136	190	2	2	2	4	2	5	2	2	4	1	2	99	5	2	3	2	4	2	2	4	4	2	4	2	2	4	1	2	2	3	3	2	4	4	5	2	2	4	7	3	1	1	3	1	99	3	99	99	99	1	75	130	5	120	15	30	20	300	10	70	95	10	2	1	0	0	4	4	5	5	3	5	2	3	2	4	4	3	5	3	2	99	3	4	2	0	1	0	0	0	0
1137	190	2	2	2	4	2	5	2	2	4	1	2	99	5	2	3	2	4	2	2	4	4	2	4	2	2	4	1	2	2	3	3	2	4	4	5	2	2	4	7	3	1	1	3	1	99	3	99	99	99	1	60	95	5	110	20	30	20	400	5	70	120	10	4	1	0	0	4	4	5	5	3	5	2	3	2	4	4	3	5	3	2	99	3	4	2	0	0	1	0	0	0
1138	190	2	2	2	4	2	5	2	2	4	1	2	99	5	2	3	2	4	2	2	4	4	2	4	2	2	4	1	2	2	3	3	2	4	4	5	2	2	4	7	3	1	1	3	1	99	3	99	99	99	1	100	95	10	85	15	30	20	600	5	110	95	10	4	1	0	0	4	4	5	5	3	5	2	3	2	4	4	3	5	3	2	99	3	4	2	0	0	0	1	0	0
1139	190	2	2	2	4	2	5	2	2	4	1	2	99	5	2	3	2	4	2	2	4	4	2	4	2	2	4	1	2	2	3	3	2	4	4	5	2	2	4	7	3	1	1	3	1	99	3	99	99	99	1	60	70	5	120	15	30	15	600	7	70	95	5	4	1	0	0	4	4	5	5	3	5	2	3	2	4	4	3	5	3	2	99	3	4	2	0	0	0	0	1	0
1140	190	2	2	2	4	2	5	2	2	4	1	2	99	5	2	3	2	4	2	2	4	4	2	4	2	2	4	1	2	2	3	3	2	4	4	5	2	2	4	7	3	1	1	3	1	99	3	99	99	99	1	100	95	15	85	10	20	15	600	7	110	150	10	4	1	0	0	4	4	5	5	3	5	2	3	2	4	4	3	5	3	2	99	3	4	2	0	0	0	0	0	1
1141	191	1	2	2	4	2	3	1	5	4	1	5	1	2	2	1	3	3	4	3	3	2	2	4	3	2	2	2	3	2	3	3	2	5	3	4	2	2	4	1	4	1	1	3	1	99	3	99	99	6	3	75	70	7	110	20	20	20	600	10	70	120	5	2	5	1	0	4	4	4	4	3	4	4	3	4	4	2	3	6	3	3	99	3	2	4	1	0	0	0	0	0
1142	191	1	2	2	4	2	3	1	5	4	1	5	1	2	2	1	3	3	4	3	3	2	2	4	3	2	2	2	3	2	3	3	2	5	3	4	2	2	4	1	4	1	1	3	1	99	3	99	99	6	3	75	130	5	120	15	30	20	300	10	70	95	10	1	5	1	0	4	4	4	4	3	4	4	3	4	4	2	3	6	3	3	99	3	2	4	0	1	0	0	0	0
1143	191	1	2	2	4	2	3	1	5	4	1	5	1	2	2	1	3	3	4	3	3	2	2	4	3	2	2	2	3	2	3	3	2	5	3	4	2	2	4	1	4	1	1	3	1	99	3	99	99	6	3	60	95	5	110	20	30	20	400	5	70	120	10	1	5	1	0	4	4	4	4	3	4	4	3	4	4	2	3	6	3	3	99	3	2	4	0	0	1	0	0	0
1144	191	1	2	2	4	2	3	1	5	4	1	5	1	2	2	1	3	3	4	3	3	2	2	4	3	2	2	2	3	2	3	3	2	5	3	4	2	2	4	1	4	1	1	3	1	99	3	99	99	6	3	100	95	10	85	15	30	20	600	5	110	95	10	1	5	1	0	4	4	4	4	3	4	4	3	4	4	2	3	6	3	3	99	3	2	4	0	0	0	1	0	0
1145	191	1	2	2	4	2	3	1	5	4	1	5	1	2	2	1	3	3	4	3	3	2	2	4	3	2	2	2	3	2	3	3	2	5	3	4	2	2	4	1	4	1	1	3	1	99	3	99	99	6	3	60	70	5	120	15	30	15	600	7	70	95	5	1	5	1	0	4	4	4	4	3	4	4	3	4	4	2	3	6	3	3	99	3	2	4	0	0	0	0	1	0
1146	191	1	2	2	4	2	3	1	5	4	1	5	1	2	2	1	3	3	4	3	3	2	2	4	3	2	2	2	3	2	3	3	2	5	3	4	2	2	4	1	4	1	1	3	1	99	3	99	99	6	3	100	95	15	85	10	20	15	600	7	110	150	10	1	5	1	0	4	4	4	4	3	4	4	3	4	4	2	3	6	3	3	99	3	2	4	0	0	0	0	0	1
1147	192	1	2	2	2	2	7	2	0	1	2	99	2	2	4	2	2	4	4	4	5	5	5	5	5	1	5	5	4	1	4	4	1	4	2	4	4	5	5	2	3	2	1	3	99	99	3	99	99	99	1	75	70	7	110	20	20	20	600	10	70	120	5	2	1	1	0	4	4	2	2	5	4	4	3	2	4	4	1	5	3	5	99	3	4	1	1	0	0	0	0	0
1148	192	1	2	2	2	2	7	2	0	1	2	99	2	2	4	2	2	4	4	4	5	5	5	5	5	1	5	5	4	1	4	4	1	4	2	4	4	5	5	2	3	2	1	3	99	99	3	99	99	99	1	75	130	5	120	15	30	20	300	10	70	95	10	1	1	1	0	4	4	2	2	5	4	4	3	2	4	4	1	5	3	5	99	3	4	1	0	1	0	0	0	0
1149	192	1	2	2	2	2	7	2	0	1	2	99	2	2	4	2	2	4	4	4	5	5	5	5	5	1	5	5	4	1	4	4	1	4	2	4	4	5	5	2	3	2	1	3	99	99	3	99	99	99	1	60	95	5	110	20	30	20	400	5	70	120	10	4	1	1	0	4	4	2	2	5	4	4	3	2	4	4	1	5	3	5	99	3	4	1	0	0	1	0	0	0
1150	192	1	2	2	2	2	7	2	0	1	2	99	2	2	4	2	2	4	4	4	5	5	5	5	5	1	5	5	4	1	4	4	1	4	2	4	4	5	5	2	3	2	1	3	99	99	3	99	99	99	1	100	95	10	85	15	30	20	600	5	110	95	10	4	1	1	0	4	4	2	2	5	4	4	3	2	4	4	1	5	3	5	99	3	4	1	0	0	0	1	0	0
1151	192	1	2	2	2	2	7	2	0	1	2	99	2	2	4	2	2	4	4	4	5	5	5	5	5	1	5	5	4	1	4	4	1	4	2	4	4	5	5	2	3	2	1	3	99	99	3	99	99	99	1	60	70	5	120	15	30	15	600	7	70	95	5	2	1	1	0	4	4	2	2	5	4	4	3	2	4	4	1	5	3	5	99	3	4	1	0	0	0	0	1	0
1152	192	1	2	2	2	2	7	2	0	1	2	99	2	2	4	2	2	4	4	4	5	5	5	5	5	1	5	5	4	1	4	4	1	4	2	4	4	5	5	2	3	2	1	3	99	99	3	99	99	99	1	100	95	15	85	10	20	15	600	7	110	150	10	1	1	1	0	4	4	2	2	5	4	4	3	2	4	4	1	5	3	5	99	3	4	1	0	0	0	0	0	1
1153	193	2	2	1	4	2	6	1	5	4	1	5	2	7	2	3	2	4	4	2	2	2	4	2	2	4	4	2	2	2	4	4	4	5	4	5	4	5	5	4	2	2	2	1	1	2	99	99	5	99	1	75	70	7	110	20	20	20	600	10	70	120	5	1	1	1	0	5	4	4	3	2	4	4	4	2	4	2	4	5	4	2	2	99	2	4	1	0	0	0	0	0
1154	193	2	2	1	4	2	6	1	5	4	1	5	2	7	2	3	2	4	4	2	2	2	4	2	2	4	4	2	2	2	4	4	4	5	4	5	4	5	5	4	2	2	2	1	1	2	99	99	5	99	1	75	130	5	120	15	30	20	300	10	70	95	10	3	1	1	0	5	4	4	3	2	4	4	4	2	4	2	4	5	4	2	2	99	2	4	0	1	0	0	0	0
1155	193	2	2	1	4	2	6	1	5	4	1	5	2	7	2	3	2	4	4	2	2	2	4	2	2	4	4	2	2	2	4	4	4	5	4	5	4	5	5	4	2	2	2	1	1	2	99	99	5	99	1	60	95	5	110	20	30	20	400	5	70	120	10	3	1	1	0	5	4	4	3	2	4	4	4	2	4	2	4	5	4	2	2	99	2	4	0	0	1	0	0	0
1156	193	2	2	1	4	2	6	1	5	4	1	5	2	7	2	3	2	4	4	2	2	2	4	2	2	4	4	2	2	2	4	4	4	5	4	5	4	5	5	4	2	2	2	1	1	2	99	99	5	99	1	100	95	10	85	15	30	20	600	5	110	95	10	4	1	1	0	5	4	4	3	2	4	4	4	2	4	2	4	5	4	2	2	99	2	4	0	0	0	1	0	0
1157	193	2	2	1	4	2	6	1	5	4	1	5	2	7	2	3	2	4	4	2	2	2	4	2	2	4	4	2	2	2	4	4	4	5	4	5	4	5	5	4	2	2	2	1	1	2	99	99	5	99	1	60	70	5	120	15	30	15	600	7	70	95	5	1	1	1	0	5	4	4	3	2	4	4	4	2	4	2	4	5	4	2	2	99	2	4	0	0	0	0	1	0
1158	193	2	2	1	4	2	6	1	5	4	1	5	2	7	2	3	2	4	4	2	2	2	4	2	2	4	4	2	2	2	4	4	4	5	4	5	4	5	5	4	2	2	2	1	1	2	99	99	5	99	1	100	95	15	85	10	20	15	600	7	110	150	10	4	1	1	0	5	4	4	3	2	4	4	4	2	4	2	4	5	4	2	2	99	2	4	0	0	0	0	0	1
1159	194	1	2	2	4	1	1	2	0	8	99	99	2	1	3	3	1	2	2	4	4	2	2	2	2	2	1	2	2	2	3	3	3	3	3	5	2	1	2	2	3	2	1	4	99	99	99	99	5	99	2	75	70	7	110	20	20	20	600	10	70	120	5	1	99	0	0	4	4	4	4	4	5	2	4	2	4	4	1	99	4	2	99	99	4	2	1	0	0	0	0	0
1160	194	1	2	2	4	1	1	2	0	8	99	99	2	1	3	3	1	2	2	4	4	2	2	2	2	2	1	2	2	2	3	3	3	3	3	5	2	1	2	2	3	2	1	4	99	99	99	99	5	99	2	75	130	5	120	15	30	20	300	10	70	95	10	1	99	0	0	4	4	4	4	4	5	2	4	2	4	4	1	99	4	2	99	99	4	2	0	1	0	0	0	0
1161	194	1	2	2	4	1	1	2	0	8	99	99	2	1	3	3	1	2	2	4	4	2	2	2	2	2	1	2	2	2	3	3	3	3	3	5	2	1	2	2	3	2	1	4	99	99	99	99	5	99	2	60	95	5	110	20	30	20	400	5	70	120	10	4	99	0	0	4	4	4	4	4	5	2	4	2	4	4	1	99	4	2	99	99	4	2	0	0	1	0	0	0
1162	194	1	2	2	4	1	1	2	0	8	99	99	2	1	3	3	1	2	2	4	4	2	2	2	2	2	1	2	2	2	3	3	3	3	3	5	2	1	2	2	3	2	1	4	99	99	99	99	5	99	2	100	95	10	85	15	30	20	600	5	110	95	10	2	99	0	0	4	4	4	4	4	5	2	4	2	4	4	1	99	4	2	99	99	4	2	0	0	0	1	0	0
1163	194	1	2	2	4	1	1	2	0	8	99	99	2	1	3	3	1	2	2	4	4	2	2	2	2	2	1	2	2	2	3	3	3	3	3	5	2	1	2	2	3	2	1	4	99	99	99	99	5	99	2	60	70	5	120	15	30	15	600	7	70	95	5	4	99	0	0	4	4	4	4	4	5	2	4	2	4	4	1	99	4	2	99	99	4	2	0	0	0	0	1	0
1164	194	1	2	2	4	1	1	2	0	8	99	99	2	1	3	3	1	2	2	4	4	2	2	2	2	2	1	2	2	2	3	3	3	3	3	5	2	1	2	2	3	2	1	4	99	99	99	99	5	99	2	100	95	15	85	10	20	15	600	7	110	150	10	2	99	0	0	4	4	4	4	4	5	2	4	2	4	4	1	99	4	2	99	99	4	2	0	0	0	0	0	1
1165	195	1	2	2	4	1	6	2	22	4	2	99	2	4	2	4	2	2	4	4	4	4	5	4	4	1	4	3	1	3	3	3	3	3	3	5	5	5	5	2	4	1	1	1	99	2	3	4	5	99	1	75	70	7	110	20	20	20	600	10	70	120	5	1	1	0	0	5	5	5	5	5	5	2	4	2	5	1	2	5	4	4	2	3	2	4	1	0	0	0	0	0
1166	195	1	2	2	4	1	6	2	22	4	2	99	2	4	2	4	2	2	4	4	4	4	5	4	4	1	4	3	1	3	3	3	3	3	3	5	5	5	5	2	4	1	1	1	99	2	3	4	5	99	1	75	130	5	120	15	30	20	300	10	70	95	10	1	1	0	0	5	5	5	5	5	5	2	4	2	5	1	2	5	4	4	2	3	2	4	0	1	0	0	0	0
1167	195	1	2	2	4	1	6	2	22	4	2	99	2	4	2	4	2	2	4	4	4	4	5	4	4	1	4	3	1	3	3	3	3	3	3	5	5	5	5	2	4	1	1	1	99	2	3	4	5	99	1	60	95	5	110	20	30	20	400	5	70	120	10	1	1	0	0	5	5	5	5	5	5	2	4	2	5	1	2	5	4	4	2	3	2	4	0	0	1	0	0	0
1168	195	1	2	2	4	1	6	2	22	4	2	99	2	4	2	4	2	2	4	4	4	4	5	4	4	1	4	3	1	3	3	3	3	3	3	5	5	5	5	2	4	1	1	1	99	2	3	4	5	99	1	100	95	10	85	15	30	20	600	5	110	95	10	1	1	0	0	5	5	5	5	5	5	2	4	2	5	1	2	5	4	4	2	3	2	4	0	0	0	1	0	0
1169	195	1	2	2	4	1	6	2	22	4	2	99	2	4	2	4	2	2	4	4	4	4	5	4	4	1	4	3	1	3	3	3	3	3	3	5	5	5	5	2	4	1	1	1	99	2	3	4	5	99	1	60	70	5	120	15	30	15	600	7	70	95	5	1	1	0	0	5	5	5	5	5	5	2	4	2	5	1	2	5	4	4	2	3	2	4	0	0	0	0	1	0
1170	195	1	2	2	4	1	6	2	22	4	2	99	2	4	2	4	2	2	4	4	4	4	5	4	4	1	4	3	1	3	3	3	3	3	3	5	5	5	5	2	4	1	1	1	99	2	3	4	5	99	1	100	95	15	85	10	20	15	600	7	110	150	10	1	1	0	0	5	5	5	5	5	5	2	4	2	5	1	2	5	4	4	2	3	2	4	0	0	0	0	0	1
1171	196	1	2	2	3	2	5	2	4	4	2	99	2	2	2	3	1	2	4	4	4	4	4	4	3	2	4	2	2	4	4	3	4	4	4	4	4	5	4	1	3	2	1	2	99	99	99	99	5	99	1	75	70	7	110	20	20	20	600	10	70	120	5	1	1	0	0	4	4	4	5	4	4	2	4	2	5	1	2	99	4	4	2	99	2	4	1	0	0	0	0	0
1172	196	1	2	2	3	2	5	2	4	4	2	99	2	2	2	3	1	2	4	4	4	4	4	4	3	2	4	2	2	4	4	3	4	4	4	4	4	5	4	1	3	2	1	2	99	99	99	99	5	99	1	75	130	5	120	15	30	20	300	10	70	95	10	1	1	0	0	4	4	4	5	4	4	2	4	2	5	1	2	99	4	4	2	99	2	4	0	1	0	0	0	0
1173	196	1	2	2	3	2	5	2	4	4	2	99	2	2	2	3	1	2	4	4	4	4	4	4	3	2	4	2	2	4	4	3	4	4	4	4	4	5	4	1	3	2	1	2	99	99	99	99	5	99	1	60	95	5	110	20	30	20	400	5	70	120	10	1	1	0	0	4	4	4	5	4	4	2	4	2	5	1	2	99	4	4	2	99	2	4	0	0	1	0	0	0
1174	196	1	2	2	3	2	5	2	4	4	2	99	2	2	2	3	1	2	4	4	4	4	4	4	3	2	4	2	2	4	4	3	4	4	4	4	4	5	4	1	3	2	1	2	99	99	99	99	5	99	1	100	95	10	85	15	30	20	600	5	110	95	10	1	1	0	0	4	4	4	5	4	4	2	4	2	5	1	2	99	4	4	2	99	2	4	0	0	0	1	0	0
1175	196	1	2	2	3	2	5	2	4	4	2	99	2	2	2	3	1	2	4	4	4	4	4	4	3	2	4	2	2	4	4	3	4	4	4	4	4	5	4	1	3	2	1	2	99	99	99	99	5	99	1	60	70	5	120	15	30	15	600	7	70	95	5	1	1	0	0	4	4	4	5	4	4	2	4	2	5	1	2	99	4	4	2	99	2	4	0	0	0	0	1	0
1176	196	1	2	2	3	2	5	2	4	4	2	99	2	2	2	3	1	2	4	4	4	4	4	4	3	2	4	2	2	4	4	3	4	4	4	4	4	5	4	1	3	2	1	2	99	99	99	99	5	99	1	100	95	15	85	10	20	15	600	7	110	150	10	1	1	0	0	4	4	4	5	4	4	2	4	2	5	1	2	99	4	4	2	99	2	4	0	0	0	0	0	1
1177	197	2	2	1	2	1	3	2	5	4	2	99	3	2	3	3	2	4	4	4	2	3	4	3	5	2	3	2	4	2	4	4	4	4	4	5	4	4	5	3	4	1	2	3	99	99	99	99	5	99	1	75	70	7	110	20	20	20	600	10	70	120	5	1	1	0	0	4	4	4	4	4	5	4	4	4	4	4	1	1	4	5	99	99	4	2	1	0	0	0	0	0
1178	197	2	2	1	2	1	3	2	5	4	2	99	3	2	3	3	2	4	4	4	2	3	4	3	5	2	3	2	4	2	4	4	4	4	4	5	4	4	5	3	4	1	2	3	99	99	99	99	5	99	1	75	130	5	120	15	30	20	300	10	70	95	10	4	1	0	0	4	4	4	4	4	5	4	4	4	4	4	1	1	4	5	99	99	4	2	0	1	0	0	0	0
1179	197	2	2	1	2	1	3	2	5	4	2	99	3	2	3	3	2	4	4	4	2	3	4	3	5	2	3	2	4	2	4	4	4	4	4	5	4	4	5	3	4	1	2	3	99	99	99	99	5	99	1	60	95	5	110	20	30	20	400	5	70	120	10	4	1	0	0	4	4	4	4	4	5	4	4	4	4	4	1	1	4	5	99	99	4	2	0	0	1	0	0	0
1180	197	2	2	1	2	1	3	2	5	4	2	99	3	2	3	3	2	4	4	4	2	3	4	3	5	2	3	2	4	2	4	4	4	4	4	5	4	4	5	3	4	1	2	3	99	99	99	99	5	99	1	100	95	10	85	15	30	20	600	5	110	95	10	4	1	0	0	4	4	4	4	4	5	4	4	4	4	4	1	1	4	5	99	99	4	2	0	0	0	1	0	0
1181	197	2	2	1	2	1	3	2	5	4	2	99	3	2	3	3	2	4	4	4	2	3	4	3	5	2	3	2	4	2	4	4	4	4	4	5	4	4	5	3	4	1	2	3	99	99	99	99	5	99	1	60	70	5	120	15	30	15	600	7	70	95	5	4	1	0	0	4	4	4	4	4	5	4	4	4	4	4	1	1	4	5	99	99	4	2	0	0	0	0	1	0
1182	197	2	2	1	2	1	3	2	5	4	2	99	3	2	3	3	2	4	4	4	2	3	4	3	5	2	3	2	4	2	4	4	4	4	4	5	4	4	5	3	4	1	2	3	99	99	99	99	5	99	1	100	95	15	85	10	20	15	600	7	110	150	10	2	1	0	0	4	4	4	4	4	5	4	4	4	4	4	1	1	4	5	99	99	4	2	0	0	0	0	0	1
1183	198	1	2	2	4	1	2	2	1	4	2	99	2	4	2	3	3	3	3	3	3	2	3	4	5	3	3	3	2	3	3	3	3	4	3	4	3	3	4	2	4	2	1	2	99	99	99	99	99	6	1	75	70	7	110	20	20	20	600	10	70	120	5	2	2	0	0	3	5	3	3	3	5	3	5	1	4	3	3	1	5	5	99	99	3	3	1	0	0	0	0	0
1184	198	1	2	2	4	1	2	2	1	4	2	99	2	4	2	3	3	3	3	3	3	2	3	4	5	3	3	3	2	3	3	3	3	4	3	4	3	3	4	2	4	2	1	2	99	99	99	99	99	6	1	75	130	5	120	15	30	20	300	10	70	95	10	3	2	0	0	3	5	3	3	3	5	3	5	1	4	3	3	1	5	5	99	99	3	3	0	1	0	0	0	0
1185	198	1	2	2	4	1	2	2	1	4	2	99	2	4	2	3	3	3	3	3	3	2	3	4	5	3	3	3	2	3	3	3	3	4	3	4	3	3	4	2	4	2	1	2	99	99	99	99	99	6	1	60	95	5	110	20	30	20	400	5	70	120	10	4	2	0	0	3	5	3	3	3	5	3	5	1	4	3	3	1	5	5	99	99	3	3	0	0	1	0	0	0
1186	198	1	2	2	4	1	2	2	1	4	2	99	2	4	2	3	3	3	3	3	3	2	3	4	5	3	3	3	2	3	3	3	3	4	3	4	3	3	4	2	4	2	1	2	99	99	99	99	99	6	1	100	95	10	85	15	30	20	600	5	110	95	10	1	2	0	0	3	5	3	3	3	5	3	5	1	4	3	3	1	5	5	99	99	3	3	0	0	0	1	0	0
1187	198	1	2	2	4	1	2	2	1	4	2	99	2	4	2	3	3	3	3	3	3	2	3	4	5	3	3	3	2	3	3	3	3	4	3	4	3	3	4	2	4	2	1	2	99	99	99	99	99	6	1	60	70	5	120	15	30	15	600	7	70	95	5	1	2	0	0	3	5	3	3	3	5	3	5	1	4	3	3	1	5	5	99	99	3	3	0	0	0	0	1	0
1188	198	1	2	2	4	1	2	2	1	4	2	99	2	4	2	3	3	3	3	3	3	2	3	4	5	3	3	3	2	3	3	3	3	4	3	4	3	3	4	2	4	2	1	2	99	99	99	99	99	6	1	100	95	15	85	10	20	15	600	7	110	150	10	1	2	0	0	3	5	3	3	3	5	3	5	1	4	3	3	1	5	5	99	99	3	3	0	0	0	0	0	1
1189	199	2	2	1	4	1	5	1	2	4	1	6	2	6	2	2	2	2	2	3	4	2	4	4	4	2	2	1	3	2	2	1	4	2	4	4	4	5	4	2	3	1	2	3	1	99	3	99	5	99	1	75	70	7	110	20	20	20	600	10	70	120	5	1	1	0	0	5	5	5	4	5	5	2	4	2	4	4	4	5	4	4	99	3	4	2	1	0	0	0	0	0
1190	199	2	2	1	4	1	5	1	2	4	1	6	2	6	2	2	2	2	2	3	4	2	4	4	4	2	2	1	3	2	2	1	4	2	4	4	4	5	4	2	3	1	2	3	1	99	3	99	5	99	1	75	130	5	120	15	30	20	300	10	70	95	10	2	1	0	0	5	5	5	4	5	5	2	4	2	4	4	4	5	4	4	99	3	4	2	0	1	0	0	0	0
1191	199	2	2	1	4	1	5	1	2	4	1	6	2	6	2	2	2	2	2	3	4	2	4	4	4	2	2	1	3	2	2	1	4	2	4	4	4	5	4	2	3	1	2	3	1	99	3	99	5	99	1	60	95	5	110	20	30	20	400	5	70	120	10	1	1	0	0	5	5	5	4	5	5	2	4	2	4	4	4	5	4	4	99	3	4	2	0	0	1	0	0	0
1192	199	2	2	1	4	1	5	1	2	4	1	6	2	6	2	2	2	2	2	3	4	2	4	4	4	2	2	1	3	2	2	1	4	2	4	4	4	5	4	2	3	1	2	3	1	99	3	99	5	99	1	100	95	10	85	15	30	20	600	5	110	95	10	3	1	0	0	5	5	5	4	5	5	2	4	2	4	4	4	5	4	4	99	3	4	2	0	0	0	1	0	0
1193	199	2	2	1	4	1	5	1	2	4	1	6	2	6	2	2	2	2	2	3	4	2	4	4	4	2	2	1	3	2	2	1	4	2	4	4	4	5	4	2	3	1	2	3	1	99	3	99	5	99	1	60	70	5	120	15	30	15	600	7	70	95	5	1	1	0	0	5	5	5	4	5	5	2	4	2	4	4	4	5	4	4	99	3	4	2	0	0	0	0	1	0
1194	199	2	2	1	4	1	5	1	2	4	1	6	2	6	2	2	2	2	2	3	4	2	4	4	4	2	2	1	3	2	2	1	4	2	4	4	4	5	4	2	3	1	2	3	1	99	3	99	5	99	1	100	95	15	85	10	20	15	600	7	110	150	10	3	1	0	0	5	5	5	4	5	5	2	4	2	4	4	4	5	4	4	99	3	4	2	0	0	0	0	0	1
1195	200	2	2	1	3	2	3	2	0	8	99	99	1	4	2	3	2	3	2	3	2	5	1	2	4	2	3	3	3	4	3	4	4	3	4	3	5	4	5	6	7	2	2	3	99	99	3	99	5	6	1	75	70	7	110	20	20	20	600	10	70	120	5	4	4	2	4	3	4	3	4	1	3	4	1	5	2	3	4	5	1	4	99	3	3	2	1	0	0	0	0	0
1196	200	2	2	1	3	2	3	2	0	8	99	99	1	4	2	3	2	3	2	3	2	5	1	2	4	2	3	3	3	4	3	4	4	3	4	3	5	4	5	6	7	2	2	3	99	99	3	99	5	6	1	75	130	5	120	15	30	20	300	10	70	95	10	2	4	2	4	3	4	3	4	1	3	4	1	5	2	3	4	5	1	4	99	3	3	2	0	1	0	0	0	0
1197	200	2	2	1	3	2	3	2	0	8	99	99	1	4	2	3	2	3	2	3	2	5	1	2	4	2	3	3	3	4	3	4	4	3	4	3	5	4	5	6	7	2	2	3	99	99	3	99	5	6	1	60	95	5	110	20	30	20	400	5	70	120	10	2	4	2	4	3	4	3	4	1	3	4	1	5	2	3	4	5	1	4	99	3	3	2	0	0	1	0	0	0
1198	200	2	2	1	3	2	3	2	0	8	99	99	1	4	2	3	2	3	2	3	2	5	1	2	4	2	3	3	3	4	3	4	4	3	4	3	5	4	5	6	7	2	2	3	99	99	3	99	5	6	1	100	95	10	85	15	30	20	600	5	110	95	10	1	4	2	4	3	4	3	4	1	3	4	1	5	2	3	4	5	1	4	99	3	3	2	0	0	0	1	0	0
1199	200	2	2	1	3	2	3	2	0	8	99	99	1	4	2	3	2	3	2	3	2	5	1	2	4	2	3	3	3	4	3	4	4	3	4	3	5	4	5	6	7	2	2	3	99	99	3	99	5	6	1	60	70	5	120	15	30	15	600	7	70	95	5	1	4	2	4	3	4	3	4	1	3	4	1	5	2	3	4	5	1	4	99	3	3	2	0	0	0	0	1	0
